Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"54750","2019-06-29 20:21:47","0","455","<machine-learning><python><scikit-learn><pandas><numpy>","2",""
"54751","2019-06-29 20:28:29","3","2985","<python><regression><random-forest><logistic-regression>","3","3"
"54754","2019-06-29 21:17:38","1","87","<python>","1",""
"54756","2019-06-29 21:54:35","0","315","<python><statistics><geospatial>","1",""
"54759","2019-06-29 23:08:34","1","457","<python><clustering><text-mining><dbscan>","1",""
"54763","2019-06-30 01:55:32","1","82","<machine-learning><machine-learning-model><feature-construction>","2","1"
"54764","2019-06-30 02:44:25","0","142","<nlp><training><pytorch><transformer>","1",""
"54768","2019-06-30 06:51:33","2","939","<machine-learning>","2",""
"54769","2019-06-30 07:12:28","1","46","<nlp><similarity>","1",""
"54771","2019-06-30 08:13:12","0","24","<machine-learning><deep-learning><image-recognition>","1",""
"54777","2019-06-30 10:41:48","1","78","<gan>","0",""
"54778","2019-06-30 10:52:03","1","258","<machine-learning><python><classification><hyperparameter><k-nn>","1",""
"54783","2019-06-30 12:56:08","0","56","<k-means><outlier>","3",""
"54789","2019-06-30 14:36:58","2","56","<machine-learning><predictive-modeling><algorithms>","1",""
"54790","2019-06-30 15:25:43","0","181","<statistics><algorithms>","1",""
"54793","2019-06-30 16:24:24","1","387","<python>","1",""
"54794","2019-06-30 18:03:52","1","177","<vc-theory>","1",""
"54796","2019-06-30 18:54:34","1","2940","<machine-learning><python><scikit-learn><vector-space-models>","0","1"
"54798","2019-06-30 20:00:54","1","52","<orange>","0",""
"54799","2019-06-30 22:33:24","1","55","<image-classification>","2","1"
"54804","2019-07-01 01:24:43","0","24","<r><probability>","1",""
"54805","2019-07-01 02:23:55","0","39","<python><crawling>","1",""
"54806","2019-07-01 03:30:30","3","1430","<nlp><word2vec><word-embeddings>","3",""
"54808","2019-07-01 04:15:25","5","11850","<time-series><pandas><numpy><outlier><seaborn>","3","2"
"54811","2019-07-01 05:35:30","1","66","<recommender-system><movielens>","0",""
"54812","2019-07-01 06:05:45","0","227","<deep-learning><cnn><image-recognition><image-preprocessing><image-size>","2",""
"54813","2019-07-01 06:14:43","1","157","<regularization>","1",""
"54815","2019-07-01 06:32:26","1","180","<numpy><image-preprocessing><reshape>","1",""
"54818","2019-07-01 06:41:55","0","6139","<numpy><jupyter><csv><ipython>","1",""
"54821","2019-07-01 07:33:02","0","146","<machine-learning><neural-network><deep-learning><cnn>","1",""
"54826","2019-07-01 08:06:20","0","1578","<python><time-series><statistics><prediction><forecast>","0","2"
"54832","2019-07-01 09:34:28","0","38","<machine-learning><scikit-learn><matplotlib><distribution>","2",""
"54833","2019-07-01 09:41:05","0","14","<classification><probability>","1",""
"54834","2019-07-01 09:54:45","0","39","<python><pandas><lstm>","0",""
"54835","2019-07-01 10:03:15","2","43","<clustering>","1","2"
"43493","2019-01-04 17:54:25","2","237","<python><neural-network><visualization><jupyter><ipython>","1",""
"43494","2019-01-04 18:31:33","1","122","<feature-selection><unsupervised-learning><pca>","0",""
"43497","2019-01-04 20:39:46","2","166","<machine-learning><recommender-system><regularization><matrix-factorisation>","0",""
"43500","2019-01-05 00:05:43","0","893","<machine-learning><neural-network><regularization>","1",""
"43502","2019-01-05 01:04:35","2","26","<r>","1",""
"43506","2019-01-04 18:22:50","2","212","<neural-network>","2",""
"43512","2019-01-05 10:22:34","2","661","<keras><tensorflow><rnn><training><gan>","0","1"
"43513","2019-01-05 11:08:33","1","893","<python><scikit-learn><cross-validation><machine-learning-model>","1",""
"43514","2019-01-05 11:14:38","3","731","<feature-extraction><feature-engineering>","3",""
"43517","2019-01-05 13:16:19","0","75","<neural-network><regression><rnn><recurrent-neural-net><pytorch>","1",""
"43519","2019-01-05 14:25:10","1","42","<neural-network><deep-learning><time-series><anomaly-detection>","0",""
"43524","2019-01-05 15:18:23","4","5981","<machine-learning><python><reinforcement-learning>","1","4"
"43530","2019-01-05 16:54:16","1","259","<machine-learning><data-mining><feature-selection><preprocessing><weka>","0",""
"43534","2019-01-05 18:56:34","2","45","<machine-learning><data-mining><feature-engineering><weka>","1",""
"43538","2019-01-05 21:40:44","1","35","<machine-learning><time-series><machine-learning-model>","0",""
"43539","2019-01-05 22:19:33","0","137","<machine-learning><r><scikit-learn><sql><association-rules>","1",""
"43540","2019-01-06 00:35:24","1","192","<machine-learning><numpy><backpropagation><implementation>","0",""
"43542","2019-01-06 02:04:46","0","2564","<machine-learning><regression><random-forest><linear-regression>","1",""
"43549","2019-01-06 07:52:27","2","3409","<nlp>","0",""
"43550","2019-01-06 09:03:49","1","549","<error-handling>","1",""
"43553","2019-01-06 10:19:18","1","237","<machine-learning><time-series><java>","0",""
"43557","2019-01-06 11:39:46","1","136","<machine-learning><kernel>","1",""
"43561","2019-01-06 13:44:58","0","27","<machine-learning><unsupervised-learning><pca><plotting>","0",""
"43565","2019-01-06 14:09:21","1","110","<data-mining><text-mining><ranking>","0","0"
"43568","2019-01-06 14:56:02","0","245","<classification><scikit-learn><normalization><audio-recognition>","2",""
"43569","2019-01-06 15:27:22","1","2244","<time-series><lstm>","1","3"
"43570","2019-01-06 07:57:13","0","26","<image-recognition>","1",""
"43577","2019-01-06 18:36:41","0","45","<machine-learning>","1",""
"43590","2019-01-06 20:52:34","0","3341","<machine-learning><data-science-model>","2","1"
"43592","2019-01-06 21:45:23","0","1426","<reinforcement-learning><dqn>","1",""
"43595","2019-01-06 23:34:25","2","238","<deep-learning><convnet><deep-network>","1",""
"43602","2019-01-07 06:58:10","1","302","<machine-learning><prediction><geospatial>","2","2"
"43603","2019-01-07 07:06:13","2","86","<machine-learning><gradient-descent>","2",""
"43608","2019-01-07 09:42:59","1","126","<dataset><predictive-modeling><feature-engineering><machine-learning-model>","2",""
"43609","2019-01-07 10:12:53","0","302","<machine-learning><decision-trees><linear-regression>","1","1"
"43610","2019-01-07 10:30:25","1","52","<machine-learning><python>","0","1"
"64922","2019-12-16 12:11:41","1","41","<neural-network><deep-learning><scikit-learn><cross-validation><mlp>","1",""
"64925","2019-12-16 13:12:32","2","84","<logistic-regression><python-3.x>","2",""
"64928","2019-12-16 14:14:33","1","8","<neural-network><feature-selection>","0",""
"64929","2019-12-16 14:24:51","-1","327","<scikit-learn><random-forest><probability><implementation><predict>","1",""
"64930","2019-12-16 14:38:17","1","84","<neural-network><deep-learning><keras><convolution>","0",""
"64932","2019-12-16 14:47:46","2","90","<machine-learning><deep-learning><data-mining><predictive-modeling><grid-search>","2",""
"64934","2019-12-16 15:04:23","1","182","<python><categorical-data><dummy-variables><one-hot-encoding><categorical-encoding>","2",""
"64936","2019-12-16 15:41:30","0","23","<reinforcement-learning>","0",""
"64938","2019-12-16 17:42:06","0","28","<python><jupyter>","1",""
"64943","2019-12-16 22:40:47","1","36","<machine-learning><confusion-matrix>","1",""
"64944","2019-12-16 23:14:20","0","12","<data>","0",""
"64945","2019-12-16 23:22:28","3","161","<classification><clustering><k-means>","1","1"
"64951","2019-12-17 03:48:55","1","21","<image-classification><computer-vision><image-recognition><image-preprocessing><image>","1",""
"64953","2019-12-17 04:15:49","1","46","<machine-learning><r>","1",""
"64954","2019-12-17 05:28:32","0","28","<deep-learning><computer-vision><data-augmentation>","0",""
"64956","2019-12-17 06:11:37","1","132","<deep-learning><tensorflow><reinforcement-learning>","1",""
"64957","2019-12-17 06:28:19","1","49","<deep-learning><keras><image-classification>","0",""
"64958","2019-12-17 07:16:10","2","289","<machine-learning><deep-learning><predictive-modeling><feature-selection><hyperparameter>","2",""
"64960","2019-12-17 07:40:56","2","59","<time-series><cross-validation>","0",""
"64961","2019-12-17 08:05:23","1","80","<deep-learning><nlp><word2vec><natural-language-process>","1",""
"64962","2019-12-17 08:36:30","1","95","<deep-learning><keras><lstm>","1",""
"64963","2019-12-17 09:09:06","1","49","<machine-learning><python><keras>","1",""
"64964","2019-12-17 09:27:32","2","45","<machine-learning><xgboost><prediction>","0",""
"64965","2019-12-17 09:41:30","0","426","<python><matplotlib><confusion-matrix>","1",""
"64966","2019-12-17 09:51:55","2","44","<machine-learning><classification><text>","1",""
"64973","2019-12-17 10:44:41","1","14","<machine-learning><data><3d-reconstruction>","0",""
"64982","2019-12-17 11:59:41","1","60","<machine-learning><deep-learning><feature-selection><xgboost><feature-extraction>","2",""
"64989","2019-12-17 12:56:34","1","136","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"64990","2019-12-17 13:16:31","1","50","<machine-learning><predictive-modeling><geospatial>","3","1"
"64995","2019-12-17 14:14:33","1","24","<neural-network><recurrent-neural-net>","1",""
"64999","2019-12-17 14:30:02","1","106","<python><keras><lstm><autoencoder><implementation>","0","0"
"65001","2019-12-17 14:43:32","3","41","<machine-learning><statistics>","2",""
"65006","2019-12-17 15:01:23","4","301","<image-classification><multilabel-classification>","3","1"
"65015","2019-12-17 16:01:07","1","11","<deep-learning><cross-validation><experiments><auc><finite-precision>","1",""
"65018","2019-12-17 16:40:51","2","56","<machine-learning-model><orange>","1",""
"65019","2019-12-17 16:54:52","0","25","<visualization>","0",""
"65021","2019-12-17 17:30:31","2","115","<time-series><lstm><data-cleaning>","2",""
"65023","2019-12-17 17:45:52","2","700","<classification><gan>","3",""
"65024","2019-12-17 18:08:03","1","32","<scikit-learn><clustering>","0",""
"65026","2019-12-17 19:23:52","1","36","<machine-learning><predictive-modeling><prediction>","1",""
"54838","2019-07-01 10:36:55","0","169","<machine-learning><classification><algorithms><methodology>","0","0"
"54839","2019-07-01 10:48:46","0","61","<classification><recommender-system>","1","1"
"54842","2019-07-01 11:23:03","2","147","<neural-network><reinforcement-learning>","1",""
"54847","2019-07-01 13:04:35","2","64","<outlier>","3",""
"54849","2019-07-01 13:21:59","2","160","<deep-learning><reinforcement-learning><policy-gradients>","0",""
"54850","2019-07-01 13:39:06","2","3437","<python><time-series><visualization><matplotlib>","2",""
"54852","2019-07-01 13:44:55","0","125","<python><visualization>","1",""
"54855","2019-07-01 14:03:37","1","91","<machine-learning><orange><orange3>","0",""
"54856","2019-07-01 14:06:20","0","159","<neural-network><gradient-descent><autoencoder><dimensionality-reduction><mini-batch-gradient-descent>","1",""
"54860","2019-07-01 14:42:16","0","298","<python>","0",""
"54861","2019-07-01 15:02:25","2","39","<machine-learning><svm><regularization><perceptron>","1",""
"54873","2019-07-01 19:58:09","5","2099","<python><scikit-learn><unsupervised-learning><anomaly-detection><outlier>","1",""
"54877","2019-07-01 21:59:22","2","337","<machine-learning><neural-network><deep-learning><optimization><gradient-descent>","3","2"
"54878","2019-07-01 22:48:43","2","53","<anomaly-detection><outlier>","0",""
"54885","2019-07-02 05:51:21","0","103","<machine-learning><statistics><data-science-model><feature-scaling><distribution>","2","0"
"54886","2019-07-02 05:54:38","0","72","<orange><opencv><orange3>","0",""
"54887","2019-07-02 06:39:48","1","32","<keras><computer-vision><image-preprocessing><inceptionresnetv2>","2","1"
"54888","2019-07-02 06:41:19","2","1641","<deep-learning><tensorflow><bert>","1","1"
"54889","2019-07-02 06:59:24","1","89","<python><forecasting>","0","1"
"54890","2019-07-02 07:18:18","0","4157","<machine-learning><python><pandas><data-science-model><kaggle>","1","1"
"54891","2019-07-02 07:25:03","2","193","<machine-learning><python><nlp><data-cleaning>","1",""
"54899","2019-07-02 10:02:17","1","137","<neural-network><keras><overfitting><regularization><dropout>","1",""
"54902","2019-07-02 10:50:14","1","33","<machine-learning><normalization>","1",""
"54904","2019-07-02 11:14:33","0","1585","<python><scikit-learn><feature-extraction><tokenization>","4",""
"54905","2019-07-02 11:15:26","2","99","<machine-learning><time-series><anomaly-detection><autoencoder>","0",""
"54906","2019-07-02 11:27:51","2","124","<neural-network><nlp><word2vec><word-embeddings><bert>","0",""
"54907","2019-07-02 12:20:02","4","9319","<pytorch>","1","2"
"54908","2019-07-02 12:21:41","17","10175","<normalization>","3","5"
"54914","2019-07-02 13:43:55","-1","54","<statistics><visualization><data-analysis>","1",""
"54920","2019-07-02 16:23:04","0","383","<machine-learning><python><neural-network><image-classification>","1",""
"54921","2019-07-02 16:30:10","1","77","<xgboost><evaluation>","0","0"
"54922","2019-07-02 16:43:04","5","1531","<classification><scikit-learn><random-forest><class-imbalance><probability-calibration>","2","2"
"54923","2019-07-02 16:51:01","1","512","<statistics><visualization><data-science-model><matplotlib><seaborn>","1",""
"54927","2019-07-02 18:12:32","1","19","<classification><probability-calibration>","0","0"
"54928","2019-07-02 18:16:25","0","44","<keras><lstm><rnn><prediction>","1",""
"54933","2019-07-02 21:38:00","1","45","<classification><class-imbalance><smote>","1",""
"54935","2019-07-02 22:09:32","1","41","<machine-learning><svm><logistic-regression>","0","0"
"54936","2019-07-02 22:24:49","-1","44","<clustering>","2","0"
"54937","2019-07-02 22:34:47","2","26","<predictive-modeling><xgboost><prediction><evaluation>","1",""
"54939","2019-07-02 23:06:35","2","133","<preprocessing><normalization><markov-hidden-model><expectation-maximization>","0",""
"54942","2019-07-03 01:37:43","1","86","<machine-learning><regression>","0",""
"54943","2019-07-03 01:43:23","0","134","<scikit-learn><nltk>","1",""
"43619","2019-01-07 13:14:03","1","251","<linear-regression>","1",""
"43621","2019-01-07 13:43:30","1","136","<keras><tensorflow>","1",""
"43624","2019-01-07 14:05:25","2","167","<python><r><matplotlib><ggplot2>","1",""
"43631","2019-01-07 16:57:47","0","3576","<categorical-data><correlation>","2",""
"43633","2019-01-07 17:13:10","1","34","<machine-learning><deep-learning><multiclass-classification><data-science-model><object-detection>","0","1"
"43635","2019-01-07 19:02:57","2","260","<ocr>","0","1"
"43636","2019-01-07 20:11:28","4","1788","<classification><keras><feature-engineering><encoding>","2",""
"43643","2019-01-08 01:21:29","1","1416","<deep-learning><evaluation>","1",""
